2020-05-29 09:36:08.037968	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.file_type=bed+narrowPeak&award.project=ENCODE&field=%40id&field=accession&field=target.label&field=target.genes.symbol&field=dbxrefs&limit=all
ID	Accession	Target of assay	Target gene symbol	External resources
/experiments/ENCSR711XNY/	ENCSR711XNY	PKNOX1	PKNOX1	FactorBook:ENCSR711XNY,GEO:GSE92002
/experiments/ENCSR230ORT/	ENCSR230ORT	CTCF	CTCF	GEO:GSE142934,FactorBook:ENCSR230ORT
/experiments/ENCSR265WJC/	ENCSR265WJC	KLF4	KLF4	GEO:GSE105407,FactorBook:ENCSR265WJC
/experiments/ENCSR038GMB/	ENCSR038GMB	GABPA	GABPA	FactorBook:ENCSR038GMB,GEO:GSE95893
/experiments/ENCSR170DNV/	ENCSR170DNV	PHB2	PHB2	GEO:GSE127458,FactorBook:ENCSR170DNV
/experiments/ENCSR712FAM/	ENCSR712FAM	ZSCAN9	ZSCAN9	FactorBook:ENCSR712FAM,GEO:GSE96329
/experiments/ENCSR502NRF/	ENCSR502NRF	ELF1	ELF1	FactorBook:ENCSR502NRF,GEO:GSE105503
/experiments/ENCSR611WZO/	ENCSR611WZO	SREBF2	SREBF2	GEO:GSE91912,FactorBook:ENCSR611WZO
/experiments/ENCSR864KNH/	ENCSR864KNH	YBX1	YBX1	FactorBook:ENCSR864KNH,GEO:GSE92114
/experiments/ENCSR000FCC/	ENCSR000FCC	NFE2	NFE2	GEO:GSE95875,FactorBook:ENCSR000FCC
/experiments/ENCSR460XGV/	ENCSR460XGV	MNT	MNT	FactorBook:ENCSR460XGV,GEO:GSE105652
/experiments/ENCSR867WPH/	ENCSR867WPH	REST	REST	FactorBook:ENCSR867WPH,GEO:GSE106028
/experiments/ENCSR297GII/	ENCSR297GII	HNF4G	HNF4G	GEO:GSE105440,FactorBook:ENCSR297GII
/experiments/ENCSR633EIC/	ENCSR633EIC	PBX2	PBX2	FactorBook:ENCSR633EIC,GEO:GSE96277
/experiments/ENCSR244ZAO/	ENCSR244ZAO	EP300	EP300	FactorBook:ENCSR244ZAO,GEO:GSE105384
/experiments/ENCSR655ECZ/	ENCSR655ECZ	CTCF	CTCF	FactorBook:ENCSR655ECZ,GEO:GSE105575
/experiments/ENCSR485OYR/	ENCSR485OYR	ZBTB25	ZBTB25	FactorBook:ENCSR485OYR,GEO:GSE127697
/experiments/ENCSR000BGE/	ENCSR000BGE	SRF	SRF	UCSC-ENCODE-hg19:wgEncodeEH001464,FactorBook:ENCSR000BGE,GEO:GSM803350
/experiments/ENCSR288IJC/	ENCSR288IJC	MAZ	MAZ	FactorBook:ENCSR288IJC,GEO:GSE91633
/experiments/ENCSR155VDK/	ENCSR155VDK	ZBTB11	ZBTB11	GEO:GSE95952,FactorBook:ENCSR155VDK
/experiments/ENCSR772EEN/	ENCSR772EEN	RELA	RELA	FactorBook:ENCSR772EEN,GEO:GSE92043
/experiments/ENCSR715UCI/	ENCSR715UCI	SOX13	SOX13	GEO:GSE96334,FactorBook:ENCSR715UCI
/experiments/ENCSR408ZEE/	ENCSR408ZEE	CTCF	CTCF	FactorBook:ENCSR408ZEE
/experiments/ENCSR079YAP/	ENCSR079YAP	CTCF	CTCF	FactorBook:ENCSR079YAP,GEO:GSE139696
/experiments/ENCSR787RVK/	ENCSR787RVK	TSC22D4	TSC22D4	GEO:GSE92058,FactorBook:ENCSR787RVK
/experiments/ENCSR232OFD/	ENCSR232OFD	CTCF	CTCF	FactorBook:ENCSR232OFD,GEO:GSE139729
/experiments/ENCSR125DAD/	ENCSR125DAD	MLX	MLX	FactorBook:ENCSR125DAD,GEO:GSE95936
/experiments/ENCSR689VEF/	ENCSR689VEF	CTCF	CTCF	GEO:GSE143057,FactorBook:ENCSR689VEF
/experiments/ENCSR226QQM/	ENCSR226QQM	NFIA	NFIA	GEO:GSE95990,FactorBook:ENCSR226QQM
/experiments/ENCSR563FBT/	ENCSR563FBT	USF2	USF2	FactorBook:ENCSR563FBT,GEO:GSE105721
/experiments/ENCSR011CIR/	ENCSR011CIR	ZNF614	ZNF614	FactorBook:ENCSR011CIR,GEO:GSE127350
/experiments/ENCSR558OMR/	ENCSR558OMR	TFDP1	TFDP1	FactorBook:ENCSR558OMR,GEO:GSE127368
/experiments/ENCSR785UCD/	ENCSR785UCD	ZNF8	ZNF8	FactorBook:ENCSR785UCD,GEO:GSE127545
/experiments/ENCSR859RAO/	ENCSR859RAO	YY1	YY1	FactorBook:ENCSR859RAO,GEO:GSE127598
/experiments/ENCSR283DOU/	ENCSR283DOU	ZNF660	ZNF660	FactorBook:ENCSR283DOU,GEO:GSE127562
/experiments/ENCSR363XBR/	ENCSR363XBR	ZNF488	ZNF488	FactorBook:ENCSR363XBR,GEO:GSE91700
/experiments/ENCSR000BQK/	ENCSR000BQK	ATF2	ATF2	GEO:GSM1010780,FactorBook:ENCSR000BQK,UCSC-ENCODE-hg19:wgEncodeEH002306
/experiments/ENCSR501DKS/	ENCSR501DKS	TCF7	TCF7	GEO:GSE96199,FactorBook:ENCSR501DKS
/experiments/ENCSR635NOQ/	ENCSR635NOQ	KLF8	KLF8	FactorBook:ENCSR635NOQ,GEO:GSE91937
/experiments/ENCSR000EHV/	ENCSR000EHV	EP300	EP300	GEO:GSM1003626,UCSC-ENCODE-hg19:wgEncodeEH003378,FactorBook:ENCSR000EHV
/experiments/ENCSR827NWO/	ENCSR827NWO	FEZF1	FEZF1	GEO:GSE92085,FactorBook:ENCSR827NWO
/experiments/ENCSR185FOY/	ENCSR185FOY	ZNF341	ZNF341	GEO:GSE91553,FactorBook:ENCSR185FOY
/experiments/ENCSR859BMR/	ENCSR859BMR	KLF1	KLF1	FactorBook:ENCSR859BMR,GEO:GSE92104
/experiments/ENCSR596IKD/	ENCSR596IKD	ETS2	ETS2	FactorBook:ENCSR596IKD,GEO:GSE127390
/experiments/ENCSR315NNL/	ENCSR315NNL	CHAMP1	CHAMP1	FactorBook:ENCSR315NNL,GEO:GSE127583
/experiments/ENCSR619IUE/	ENCSR619IUE	CTCF	CTCF	GEO:GSE96269,FactorBook:ENCSR619IUE
/experiments/ENCSR124AIG/	ENCSR124AIG	FOS	FOS	FactorBook:ENCSR124AIG,GEO:GSE105300
/experiments/ENCSR038FOS/	ENCSR038FOS	CTCF	CTCF	FactorBook:ENCSR038FOS,GEO:GSE105284
/experiments/ENCSR109YGM/	ENCSR109YGM	CREB3L1	CREB3L1	GEO:GSE91495,FactorBook:ENCSR109YGM
/experiments/ENCSR265ARE/	ENCSR265ARE	CTCF	CTCF	FactorBook:ENCSR265ARE,GEO:GSE105403
/experiments/ENCSR041XML/	ENCSR041XML	SRF	SRF	GEO:GSE127369,FactorBook:ENCSR041XML
/experiments/ENCSR000EVY/	ENCSR000EVY	TRIM28	TRIM28	UCSC-ENCODE-hg19:wgEncodeEH001764,FactorBook:ENCSR000EVY,GEO:GSM935464
/experiments/ENCSR112ALD/	ENCSR112ALD	CREB1	CREB1	FactorBook:ENCSR112ALD,GEO:GSE127408
/experiments/ENCSR290QBB/	ENCSR290QBB	EP300	EP300	GEO:GSE105433,FactorBook:ENCSR290QBB
/experiments/ENCSR000BJG/	ENCSR000BJG	TCF12	TCF12	UCSC-ENCODE-hg19:wgEncodeEH001544,FactorBook:ENCSR000BJG,GEO:GSM803336
/experiments/ENCSR094WHO/	ENCSR094WHO	FOXA1	FOXA1	FactorBook:ENCSR094WHO,GEO:GSE91473
/experiments/ENCSR822AHX/	ENCSR822AHX	IKZF2	IKZF2	FactorBook:ENCSR822AHX,GEO:GSE105865
/experiments/ENCSR252QYR/	ENCSR252QYR	CTCF	CTCF	FactorBook:ENCSR252QYR,GEO:GSE101103
/experiments/ENCSR213VUI/	ENCSR213VUI	TRIM25	TRIM25	GEO:GSE91581,FactorBook:ENCSR213VUI
/experiments/ENCSR307PFP/	ENCSR307PFP	CTCF	CTCF	FactorBook:ENCSR307PFP,GEO:GSE105476
/experiments/ENCSR710WLO/	ENCSR710WLO	MGA	MGA	GEO:GSE105830,FactorBook:ENCSR710WLO
/experiments/ENCSR085IXF/	ENCSR085IXF	SP1	SP1	GEO:GSE127391,FactorBook:ENCSR085IXF
/experiments/ENCSR853ADA/	ENCSR853ADA	NRF1	NRF1	FactorBook:ENCSR853ADA,GEO:GSE96424
/experiments/ENCSR847XGE/	ENCSR847XGE	CTCF	CTCF	FactorBook:ENCSR847XGE,GEO:GSE105966
/experiments/ENCSR932ZMX/	ENCSR932ZMX	CTCF	CTCF	FactorBook:ENCSR932ZMX,GEO:GSE96477
/experiments/ENCSR028UIU/	ENCSR028UIU	ATF3	ATF3	FactorBook:ENCSR028UIU,GEO:GSE127358
/experiments/ENCSR949NVY/	ENCSR949NVY	ZNF639	ZNF639	FactorBook:ENCSR949NVY,GEO:GSE127653
/experiments/ENCSR265PFQ/	ENCSR265PFQ	CTCF	CTCF	FactorBook:ENCSR265PFQ,GEO:GSE105404
/experiments/ENCSR954WVZ/	ENCSR954WVZ	ESRRA	ESRRA	GEO:GSE92187,FactorBook:ENCSR954WVZ
/experiments/ENCSR680UQE/	ENCSR680UQE	IKZF2	IKZF2	FactorBook:ENCSR680UQE,GEO:GSE105671
/experiments/ENCSR597VGC/	ENCSR597VGC	ETV6	ETV6	FactorBook:ENCSR597VGC,GEO:GSE91904
/experiments/ENCSR000DZM/	ENCSR000DZM	STAT1	STAT1	UCSC-ENCODE-hg19:wgEncodeEH001852,GEO:GSM935612,FactorBook:ENCSR000DZM
/experiments/ENCSR588AKU/	ENCSR588AKU	RUNX1	RUNX1	FactorBook:ENCSR588AKU,GEO:GSE96253
/experiments/ENCSR835XKS/	ENCSR835XKS	TRIM22	TRIM22	GEO:GSE92093,FactorBook:ENCSR835XKS
/experiments/ENCSR994YLZ/	ENCSR994YLZ	YY1	YY1	GEO:GSE96514,FactorBook:ENCSR994YLZ
/experiments/ENCSR011NOZ/	ENCSR011NOZ	ZNF407	ZNF407	GEO:GSE91412,FactorBook:ENCSR011NOZ
/experiments/ENCSR538RDA/	ENCSR538RDA	ZNF560	ZNF560	GEO:GSE105659,FactorBook:ENCSR538RDA
/experiments/ENCSR290SSQ/	ENCSR290SSQ	MAZ	MAZ	FactorBook:ENCSR290SSQ,GEO:GSE91636
/experiments/ENCSR225YGX/	ENCSR225YGX	CTCF	CTCF	FactorBook:ENCSR225YGX,GEO:GSE142933
/experiments/ENCSR185QFX/	ENCSR185QFX	ZNF549	ZNF549	GEO:GSE145179,FactorBook:ENCSR185QFX
/experiments/ENCSR011PEI/	ENCSR011PEI	ZNF175	ZNF175	GEO:GSE105196,FactorBook:ENCSR011PEI
/experiments/ENCSR532EMP/	ENCSR532EMP	ZNF740	ZNF740	FactorBook:ENCSR532EMP,GEO:GSE91848
/experiments/ENCSR027HML/	ENCSR027HML	CTCF	CTCF	GEO:GSE100977,FactorBook:ENCSR027HML
/experiments/ENCSR000EHH/	ENCSR000EHH	NRF1	NRF1	UCSC-ENCODE-hg19:wgEncodeEH001796,FactorBook:ENCSR000EHH,GEO:GSM935361
/experiments/ENCSR072PWP/	ENCSR072PWP	ZNF24	ZNF24	GEO:GSE105225,FactorBook:ENCSR072PWP
/experiments/ENCSR760UKJ/	ENCSR760UKJ	ARNT	ARNT	GEO:GSE105984,FactorBook:ENCSR760UKJ
/experiments/ENCSR331OGX/	ENCSR331OGX	CTCF	CTCF	GEO:GSE142953,FactorBook:ENCSR331OGX
/experiments/ENCSR000BRW/	ENCSR000BRW	TRIM28	TRIM28	GEO:GSM1010849,FactorBook:ENCSR000BRW,UCSC-ENCODE-hg19:wgEncodeEH003210
/experiments/ENCSR564YYW/	ENCSR564YYW	ZNF157	ZNF157	GEO:GSE105726,FactorBook:ENCSR564YYW
/experiments/ENCSR707BNG/	ENCSR707BNG	MYNN	MYNN	GEO:GSE91996,FactorBook:ENCSR707BNG
/experiments/ENCSR761LRR/	ENCSR761LRR	ZNF512B	ZNF512B	FactorBook:ENCSR761LRR,GEO:GSE105987
/experiments/ENCSR497IAS/	ENCSR497IAS	ZNF747	ZNF747	GEO:GSE105748,FactorBook:ENCSR497IAS
/experiments/ENCSR130VQL/	ENCSR130VQL	PPARG	PPARG	FactorBook:ENCSR130VQL,GEO:GSE95940
/experiments/ENCSR656SIB/	ENCSR656SIB	ZBED5	ZBED5	FactorBook:ENCSR656SIB,GEO:GSE127413
/experiments/ENCSR555DCF/	ENCSR555DCF	ZNF512B	ZNF512B	GEO:GSE127363,FactorBook:ENCSR555DCF
/experiments/ENCSR745VSQ/	ENCSR745VSQ	GMEB2	GMEB2	GEO:GSE96348,FactorBook:ENCSR745VSQ
/experiments/ENCSR661NXJ/	ENCSR661NXJ	CTCF	CTCF	FactorBook:ENCSR661NXJ,GEO:GSE105608
/experiments/ENCSR173AIR/	ENCSR173AIR	CTCF	CTCF	GEO:GSE105355,FactorBook:ENCSR173AIR
/experiments/ENCSR344SBD/	ENCSR344SBD	ZNF596	ZNF596	GEO:GSE127597,FactorBook:ENCSR344SBD
/experiments/ENCSR854ORP/	ENCSR854ORP	ZNF350	ZNF350	FactorBook:ENCSR854ORP,GEO:GSE105975
/experiments/ENCSR516VQK/	ENCSR516VQK	ZNF174	ZNF174	FactorBook:ENCSR516VQK,GEO:GSE105613
/experiments/ENCSR449SEF/	ENCSR449SEF	CTCF	CTCF	FactorBook:ENCSR449SEF
/experiments/ENCSR361KVZ/	ENCSR361KVZ	CTCF	CTCF	FactorBook:ENCSR361KVZ
/experiments/ENCSR074VAI/	ENCSR074VAI	ZIK1	ZIK1	GEO:GSE105231,FactorBook:ENCSR074VAI
/experiments/ENCSR073TPC/	ENCSR073TPC	CTCF	CTCF	GEO:GSE142896,FactorBook:ENCSR073TPC
/experiments/ENCSR396SOH/	ENCSR396SOH	ZNF792	ZNF792	FactorBook:ENCSR396SOH,GEO:GSE96151
/experiments/ENCSR503DPC/	ENCSR503DPC	ZNF513	ZNF513	GEO:GSE127336,FactorBook:ENCSR503DPC
/experiments/ENCSR769JRS/	ENCSR769JRS	AEBP2	AEBP2	GEO:GSE92038,FactorBook:ENCSR769JRS
/experiments/ENCSR542SCB/	ENCSR542SCB	CTCF	CTCF	FactorBook:ENCSR542SCB,GEO:GSE143005
/experiments/ENCSR793YAD/	ENCSR793YAD	CTCF	CTCF	FactorBook:ENCSR793YAD,GEO:GSE143094
/experiments/ENCSR780ESQ/	ENCSR780ESQ	KLF14	KLF14	FactorBook:ENCSR780ESQ,GEO:GSE127531
/experiments/ENCSR266UTR/	ENCSR266UTR	CTCF	CTCF	FactorBook:ENCSR266UTR,GEO:GSE142941
/experiments/ENCSR461ZJT/	ENCSR461ZJT	ZNF501	ZNF501	GEO:GSE91782,FactorBook:ENCSR461ZJT
/experiments/ENCSR585KBH/	ENCSR585KBH	CTCF	CTCF	GEO:GSE143016,FactorBook:ENCSR585KBH
/experiments/ENCSR985MYI/	ENCSR985MYI	ZNF114	ZNF114	FactorBook:ENCSR985MYI,GEO:GSE105995
/experiments/ENCSR788XNX/	ENCSR788XNX	RFX1	RFX1	FactorBook:ENCSR788XNX,GEO:GSE92059
/experiments/ENCSR359NFW/	ENCSR359NFW	USF2	USF2	FactorBook:ENCSR359NFW,GEO:GSE105577
/experiments/ENCSR661AXW/	ENCSR661AXW	ZNF169	ZNF169	GEO:GSE105607,FactorBook:ENCSR661AXW
/experiments/ENCSR017QBI/	ENCSR017QBI	ZNF600	ZNF600	GEO:GSE91416,FactorBook:ENCSR017QBI
/experiments/ENCSR681NOM/	ENCSR681NOM	CEBPB	CEBPB	FactorBook:ENCSR681NOM,GEO:GSE91983
/experiments/ENCSR000ECV/	ENCSR000ECV	EP300	EP300	FactorBook:ENCSR000ECV,GEO:GSM935500,UCSC-ENCODE-hg19:wgEncodeEH001820
/experiments/ENCSR037GKL/	ENCSR037GKL	CTCF	CTCF	GEO:GSE142886,FactorBook:ENCSR037GKL
/experiments/ENCSR447ANW/	ENCSR447ANW	CTCF	CTCF	FactorBook:ENCSR447ANW,GEO:GSE142971
/experiments/ENCSR614HHL/	ENCSR614HHL	CTCF	CTCF	FactorBook:ENCSR614HHL
/experiments/ENCSR598TIR/	ENCSR598TIR	ZNF507	ZNF507	FactorBook:ENCSR598TIR,GEO:GSE105761
/experiments/ENCSR234HEM/	ENCSR234HEM	CTCF	CTCF	GEO:GSE105365,FactorBook:ENCSR234HEM
/experiments/ENCSR138RCE/	ENCSR138RCE	ZNF132	ZNF132	GEO:GSE105312,FactorBook:ENCSR138RCE
/experiments/ENCSR418MKG/	ENCSR418MKG	ZNF692	ZNF692	GEO:GSE91750,FactorBook:ENCSR418MKG
/experiments/ENCSR619OUC/	ENCSR619OUC	ZBTB6	ZBTB6	FactorBook:ENCSR619OUC,GEO:GSE127398
/experiments/ENCSR000FCB/	ENCSR000FCB	MITF	MITF	FactorBook:ENCSR000FCB,GEO:GSE95874
/experiments/ENCSR559IOZ/	ENCSR559IOZ	ZXDB	ZXDB	FactorBook:ENCSR559IOZ,GEO:GSE91872
/experiments/ENCSR141PZA/	ENCSR141PZA	SP3	SP3	FactorBook:ENCSR141PZA,GEO:GSE91528
/experiments/ENCSR727PIC/	ENCSR727PIC	ZNF34	ZNF34	GEO:GSE105875,FactorBook:ENCSR727PIC
/experiments/ENCSR228PGT/	ENCSR228PGT	ZNF292	ZNF292	GEO:GSE91594,FactorBook:ENCSR228PGT
/experiments/ENCSR550ZZK/	ENCSR550ZZK	ZNF493	ZNF493	GEO:GSE105708,FactorBook:ENCSR550ZZK
/experiments/ENCSR909TSW/	ENCSR909TSW	ZNF547	ZNF547	FactorBook:ENCSR909TSW,GEO:GSE92156
/experiments/ENCSR389BLX/	ENCSR389BLX	GATAD2B	GATAD2B	GEO:GSE91723,FactorBook:ENCSR389BLX
/experiments/ENCSR548DDS/	ENCSR548DDS	CTCF	CTCF	GEO:GSE105695,FactorBook:ENCSR548DDS
/experiments/ENCSR839XZU/	ENCSR839XZU	CREM	CREM	FactorBook:ENCSR839XZU,GEO:GSE96413
/experiments/ENCSR799WDT/	ENCSR799WDT	CTCF	CTCF	GEO:GSE106061,FactorBook:ENCSR799WDT
/experiments/ENCSR483VJQ/	ENCSR483VJQ	ZNF662	ZNF662	FactorBook:ENCSR483VJQ,GEO:GSE105709
/experiments/ENCSR421QXA/	ENCSR421QXA	ZNF571	ZNF571	GEO:GSE105516,FactorBook:ENCSR421QXA
/experiments/ENCSR117WTM/	ENCSR117WTM	ZNF24	ZNF24	FactorBook:ENCSR117WTM,GEO:GSE91503
/experiments/ENCSR492LTS/	ENCSR492LTS	BCLAF1	BCLAF1	FactorBook:ENCSR492LTS,GEO:GSE105733
/experiments/ENCSR512NLO/	ENCSR512NLO	MNT	MNT	GEO:GSE105578,FactorBook:ENCSR512NLO
/experiments/ENCSR647PJW/	ENCSR647PJW	SFPQ	SFPQ	FactorBook:ENCSR647PJW,GEO:GSE105565
/experiments/ENCSR237VLT/	ENCSR237VLT	ZBTB40	ZBTB40	GEO:GSE91602,FactorBook:ENCSR237VLT
/experiments/ENCSR857PBV/	ENCSR857PBV	CTCF	CTCF	GEO:GSE105982,FactorBook:ENCSR857PBV
/experiments/ENCSR757EKM/	ENCSR757EKM	KLF6	KLF6	GEO:GSE96355,FactorBook:ENCSR757EKM
/experiments/ENCSR171CAY/	ENCSR171CAY	E2F7	E2F7	FactorBook:ENCSR171CAY,GEO:GSE105353
/experiments/ENCSR569SZK/	ENCSR569SZK	EP300	EP300	GEO:GSE105730,FactorBook:ENCSR569SZK
/experiments/ENCSR861JUQ/	ENCSR861JUQ	FOXK2	FOXK2	FactorBook:ENCSR861JUQ,GEO:GSE106012
/experiments/ENCSR030TJP/	ENCSR030TJP	DACH1	DACH1	GEO:GSE127361,FactorBook:ENCSR030TJP
/experiments/ENCSR769WKR/	ENCSR769WKR	CTCF	CTCF	GEO:GSE106004,FactorBook:ENCSR769WKR
/experiments/ENCSR601FEB/	ENCSR601FEB	CTCF	CTCF	FactorBook:ENCSR601FEB,GEO:GSE143022
/experiments/ENCSR822CCM/	ENCSR822CCM	ARID1B	ARID1B	FactorBook:ENCSR822CCM,GEO:GSE92083
/experiments/ENCSR000BNE/	ENCSR000BNE	EGR1	EGR1	FactorBook:ENCSR000BNE,UCSC-ENCODE-hg19:wgEncodeEH001646,GEO:GSM803414
/experiments/ENCSR707IUN/	ENCSR707IUN	NFE2L2	NFE2L2	GEO:GSE91997,FactorBook:ENCSR707IUN
/experiments/ENCSR961WLZ/	ENCSR961WLZ	SOX5	SOX5	GEO:GSE96493,FactorBook:ENCSR961WLZ
/experiments/ENCSR155KHM/	ENCSR155KHM	ARNT	ARNT	FactorBook:ENCSR155KHM,GEO:GSE91535
/experiments/ENCSR331ORD/	ENCSR331ORD	CREB1	CREB1	GEO:GSE96121,FactorBook:ENCSR331ORD
/experiments/ENCSR847DIT/	ENCSR847DIT	MAX	MAX	GEO:GSE96415,FactorBook:ENCSR847DIT
/experiments/ENCSR594NSU/	ENCSR594NSU	CTCF	CTCF	GEO:GSE143020,FactorBook:ENCSR594NSU
/experiments/ENCSR009TKN/	ENCSR009TKN	RCOR1	RCOR1	FactorBook:ENCSR009TKN,GEO:GSE105192
/experiments/ENCSR912ATU/	ENCSR912ATU	ZNF217	ZNF217	FactorBook:ENCSR912ATU,GEO:GSE127625
/experiments/ENCSR084RDK/	ENCSR084RDK	CTCF	CTCF	FactorBook:ENCSR084RDK,GEO:GSE101017
/experiments/ENCSR126YEB/	ENCSR126YEB	FOXA1	FOXA1	FactorBook:ENCSR126YEB,GEO:GSE105305
/experiments/ENCSR882ERE/	ENCSR882ERE	ZKSCAN1	ZKSCAN1	GEO:GSE92129,FactorBook:ENCSR882ERE
/experiments/ENCSR212YKD/	ENCSR212YKD	SKIL	SKIL	GEO:GSE127528,FactorBook:ENCSR212YKD
/experiments/ENCSR502GAX/	ENCSR502GAX	ZNF652	ZNF652	GEO:GSE96200,FactorBook:ENCSR502GAX
/experiments/ENCSR238QRG/	ENCSR238QRG	TBX3	TBX3	FactorBook:ENCSR238QRG,GEO:GSE105374
/experiments/ENCSR117CHD/	ENCSR117CHD	HOMEZ	HOMEZ	GEO:GSE95930,FactorBook:ENCSR117CHD
/experiments/ENCSR616WEG/	ENCSR616WEG	HBP1	HBP1	GEO:GSE96268,FactorBook:ENCSR616WEG
/experiments/ENCSR185CCV/	ENCSR185CCV	CTCF	CTCF	FactorBook:ENCSR185CCV,GEO:GSE142922
/experiments/ENCSR315NAC/	ENCSR315NAC	CTCF	CTCF	FactorBook:ENCSR315NAC,GEO:GSE105500
/experiments/ENCSR253OON/	ENCSR253OON	ATF1	ATF1	GEO:GSE96003,FactorBook:ENCSR253OON
/experiments/ENCSR946MNG/	ENCSR946MNG	CTCF	CTCF	GEO:GSE139781,FactorBook:ENCSR946MNG
/experiments/ENCSR505NMN/	ENCSR505NMN	E2F4	E2F4	GEO:GSE105536,FactorBook:ENCSR505NMN
/experiments/ENCSR735KEY/	ENCSR735KEY	FOXA1	FOXA1	GEO:GSE96344,FactorBook:ENCSR735KEY
/experiments/ENCSR343ELW/	ENCSR343ELW	LEF1	LEF1	GEO:GSE91682,FactorBook:ENCSR343ELW
/experiments/ENCSR898XMH/	ENCSR898XMH	ZFP91	ZFP91	GEO:GSE127619,FactorBook:ENCSR898XMH
/experiments/ENCSR261VAS/	ENCSR261VAS	CTCF	CTCF	FactorBook:ENCSR261VAS
/experiments/ENCSR407BEZ/	ENCSR407BEZ	ZHX2	ZHX2	FactorBook:ENCSR407BEZ,GEO:GSE96159
/experiments/ENCSR988ZSI/	ENCSR988ZSI	RERE	RERE	GEO:GSE96510,FactorBook:ENCSR988ZSI
/experiments/ENCSR473SUA/	ENCSR473SUA	ESRRA	ESRRA	GEO:GSE91793,FactorBook:ENCSR473SUA
/experiments/ENCSR402IDP/	ENCSR402IDP	CTCF	CTCF	GEO:GSE101095,FactorBook:ENCSR402IDP
/experiments/ENCSR343RJH/	ENCSR343RJH	CTCF	CTCF	FactorBook:ENCSR343RJH,GEO:GSE139743
/experiments/ENCSR928API/	ENCSR928API	RFX1	RFX1	FactorBook:ENCSR928API,GEO:GSE127633
/experiments/ENCSR949IWY/	ENCSR949IWY	PAX8	PAX8	FactorBook:ENCSR949IWY,GEO:GSE105903
/experiments/ENCSR064LJN/	ENCSR064LJN	RFX5	RFX5	FactorBook:ENCSR064LJN,GEO:GSE105215
/experiments/ENCSR092OVN/	ENCSR092OVN	FOXA3	FOXA3	FactorBook:ENCSR092OVN,GEO:GSE95915
/experiments/ENCSR290ZOS/	ENCSR290ZOS	EGR1	EGR1	GEO:GSE127567,FactorBook:ENCSR290ZOS
/experiments/ENCSR966YYJ/	ENCSR966YYJ	BMI1	COMMD3-BMI1,BMI1	GEO:GSE105933,FactorBook:ENCSR966YYJ
/experiments/ENCSR578CXC/	ENCSR578CXC	ZNF644	ZNF644	GEO:GSE96249,FactorBook:ENCSR578CXC
/experiments/ENCSR518WPL/	ENCSR518WPL	NR2F6	NR2F6	FactorBook:ENCSR518WPL,GEO:GSE96210
/experiments/ENCSR382MOM/	ENCSR382MOM	YY1	YY1	GEO:GSE96146,FactorBook:ENCSR382MOM
/experiments/ENCSR343IFJ/	ENCSR343IFJ	CC2D1A	CC2D1A	FactorBook:ENCSR343IFJ,GEO:GSE105553
/experiments/ENCSR066BZZ/	ENCSR066BZZ	CTCF	CTCF	FactorBook:ENCSR066BZZ,GEO:GSE100991
/experiments/ENCSR523XCR/	ENCSR523XCR	RNF2	RNF2	GEO:GSE91837,FactorBook:ENCSR523XCR
/experiments/ENCSR555PBN/	ENCSR555PBN	MAFK	MAFK	GEO:GSE127366,FactorBook:ENCSR555PBN
/experiments/ENCSR412ZDC/	ENCSR412ZDC	AHR	AHR	FactorBook:ENCSR412ZDC,GEO:GSE127649
/experiments/ENCSR557RVF/	ENCSR557RVF	ZHX1	ZHX1	FactorBook:ENCSR557RVF,GEO:GSE91870
/experiments/ENCSR876UYH/	ENCSR876UYH	ZHX2	ZHX2	GEO:GSE96441,FactorBook:ENCSR876UYH
/experiments/ENCSR416QLJ/	ENCSR416QLJ	CEBPB	CEBPB	GEO:GSE91748,FactorBook:ENCSR416QLJ
/experiments/ENCSR707QWA/	ENCSR707QWA	NR2F6	NR2F6	FactorBook:ENCSR707QWA,GEO:GSE96327
/experiments/ENCSR062HDL/	ENCSR062HDL	HSF1	HSF1	FactorBook:ENCSR062HDL,GEO:GSE91444
/experiments/ENCSR331GDC/	ENCSR331GDC	ZBTB11	ZBTB11	FactorBook:ENCSR331GDC,GEO:GSE96119
/experiments/ENCSR553QMC/	ENCSR553QMC	ZNF7	ZNF7	GEO:GSE96229,FactorBook:ENCSR553QMC
/experiments/ENCSR173CTF/	ENCSR173CTF	ZNF580	ZNF580	GEO:GSE95964,FactorBook:ENCSR173CTF
/experiments/ENCSR948VFL/	ENCSR948VFL	IKZF1	IKZF1	FactorBook:ENCSR948VFL,GEO:GSE92183
/experiments/ENCSR737LTZ/	ENCSR737LTZ	MYNN	MYNN	FactorBook:ENCSR737LTZ,GEO:GSE96346
/experiments/ENCSR390VGH/	ENCSR390VGH	MNT	MNT	GEO:GSE105612,FactorBook:ENCSR390VGH
/experiments/ENCSR031URL/	ENCSR031URL	XRCC5	XRCC5	GEO:GSE136446,FactorBook:ENCSR031URL
/experiments/ENCSR017CEO/	ENCSR017CEO	CUX1	CUX1	FactorBook:ENCSR017CEO,GEO:GSE91415
/experiments/ENCSR909HMT/	ENCSR909HMT	ZEB1	ZEB1	FactorBook:ENCSR909HMT,GEO:GSE92154
