2645	Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)/Homer	Foxo1	Homer	3.3.1.15.1
2646	FOXP1(Forkhead)/H9-FOXP1-ChIP-Seq(GSE31006)/Homer	FOXP1	Homer	3.3.1.16.1
2647	Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)/Homer	Fra1	Homer	1.1.2.1.3
2648	FXR(NR),IR1/Liver-FXR-ChIP-Seq(Chong_et_al.)/Homer	FXR	Homer	2.1.2.7.3
2649	GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)/Homer	GABPA	Homer	3.5.2.1.4
2650	Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer	Gata2	Homer	2.2.1.1.2
2651	GATA3(Zf),DR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer	GATA3	Homer	2.2.1.1.3
2652	GATA3(Zf),DR8/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer	GATA3	Homer	2.2.1.1.3
2653	GATA(Zf),IR3/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer	GATA	Homer	2.2.1.1.1
2654	GATA(Zf),IR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer	GATA	Homer	2.2.1.1.1
2655	GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer	GATA3	Homer	2.2.1.1.3
2656	Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)/Homer	Gata4	Homer	2.2.1.1.4
2657	Gata1(Zf)/K562-GATA1-ChIP-Seq(GSE18829)/Homer	Gata1	Homer	2.2.1.1.1
2658	GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer	GATA	Homer	2.2.1.1.1
2659	Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer	Gfi1b	Homer	2.3.3.21.2
2660	GFX(?)/Promoter/Homer	GFX	Homer	3.1.3.2.1
2661	GFY(?)/Promoter/Homer	GFY	Homer	
2662	GFY-Staf(?,Zf)/Promoter/Homer	GFY-Staf	Homer	
2663	GLI3(Zf)/Limb-GLI3-ChIP-Chip(GSE11077)/Homer	GLI3	Homer	2.3.3.1.3
2664	GRE(NR),IR3/A549-GR-ChIP-Seq(GSE32465)/Homer	GRE	Homer	2.1.1.1.1
2665	GRE(NR),IR3/RAW264.7-GRE-ChIP-Seq(Unpublished)/Homer	GRE	Homer	2.1.1.1.1
2666	GRHL2(CP2)/HBE-GRHL2-ChIP-Seq(GSE46194)/Homer	GRHL2	Homer	6.7.1.1.2
2667	GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)/Homer	GSC	Homer	3.1.3.9.1
2668	Unknown-ESC-element(?)/mES-Nanog-ChIP-Seq(GSE11724)/Homer	Unknown-ESC-element	Homer	
2669	HIF-1a(bHLH)/MCF7-HIF1a-ChIP-Seq(GSE28352)/Homer	HIF-1a	Homer	1.2.5.1.5
2670	HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer	HIF-1b	Homer	1.2.5.2.1
2671	HIF2a(bHLH)/785_O-HIF2a-ChIP-Seq(GSE34871)/Homer	HIF2a	Homer	1.2.5.1.7
2672	Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)/Homer	Hnf1	Homer	3.1.10.7.1
2673	HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer	HNF4a	Homer	2.1.3.2.1
2674	HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer	HNF6	Homer	3.1.9.1.1
2675	HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer	HOXA2	Homer	3.1.1.2.1
2676	HOXA9(Homeobox)/HSC-Hoxa9-ChIP-Seq(GSE33509)/Homer	HOXA9	Homer	3.1.1.8.1
2677	Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)/Homer	Hoxb4	Homer	3.1.1.4.2
2678	Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)/Homer	Hoxc9	Homer	3.1.1.8.3
2679	HOXD13(Homeobox)/Chicken-Hoxd13-ChIP-Seq(GSE38910)/Homer	HOXD13	Homer	3.1.1.8.16
2680	HRE(HSF)/HepG2-HSF1-ChIP-Seq(GSE31477)/Homer	HRE	Homer	
2681	HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)/Homer	HRE	Homer	
2682	IRF1(IRF)/PBMC-IRF1-ChIP-Seq(GSE43036)/Homer	IRF1	Homer	3.5.3.0.1
2683	IRF2(IRF)/Erythroblas-IRF2-ChIP-Seq(GSE36985)/Homer	IRF2	Homer	3.5.3.0.2
2684	IRF4(IRF)/GM12878-IRF4-ChIP-Seq(GSE32465)/Homer	IRF4	Homer	3.5.3.0.4
2685	Isl1(Homeobox)/Neuron-Isl1-ChIP-Seq(GSE31456)/Homer	Isl1	Homer	3.1.5.1.1
2686	ISRE(IRF)/ThioMac-LPS-Expression(GSE23622)/Homer	ISRE	Homer	
2687	Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	Jun-AP1	Homer	1.1.1.1.1
2688	c-Jun-CRE(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer	c-Jun-CRE	Homer	1.1.1.3.3::1.1.1.1.1
2689	JunD(bZIP)/K562-JunD-ChIP-Seq/Homer	JunD	Homer	1.1.1.1.3
2690	Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer	Klf4	Homer	2.3.1.2.4
2691	KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer	KLF5	Homer	2.3.1.2.5
2692	Lhx2(Homeobox)/HFSC-Lhx2-ChIP-Seq(GSE48068)/Homer	Lhx2	Homer	3.1.5.3.1
2693	Lhx3(Homeobox)/Neuron-Lhx3-ChIP-Seq(GSE31456)/Homer	Lhx3	Homer	3.1.5.4.1
2694	Unknown(Homeobox)/Limb-p300-ChIP-Seq/Homer	Unknown	Homer	
2695	Nr5a2(NR)/Pancreas-LRH1-ChIP-Seq(GSE34295)/Homer	Nr5a2	Homer	2.1.5.0.2
2696	LXRE(NR),DR4/RAW-LXRb.biotin-ChIP-Seq(GSE21512)/Homer	LXRE	Homer	
2697	MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer	MafA	Homer	1.1.3.1.2
2698	MafF(bZIP)/HepG2-MafF-ChIP-Seq(GSE31477)/Homer	MafF	Homer	1.1.3.2.1
2699	MafK(bZIP)/C2C12-MafK-ChIP-Seq(GSE36030)/Homer	MafK	Homer	1.1.3.2.3
2700	Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer	Max	Homer	1.2.6.5.5
2701	Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer	Maz	Homer	2.3.4.8.1
2702	Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)/Homer	Mef2a	Homer	5.1.1.1.1
2703	Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer	Mef2c	Homer	5.1.1.1.3
2704	Meis1(Homeobox)/MastCells-Meis1-ChIP-Seq(GSE48085)/Homer	Meis1	Homer	3.1.4.2.1
2705	MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer	MITF	Homer	1.2.6.1.4
2706	AMYB(HTH)/Testes-AMYB-ChIP-Seq(GSE44588)/Homer	AMYB	Homer	3.5.1.1.2
2707	MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer	MYB	Homer	3.5.1.1.1
2708	Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer	Myf5	Homer	1.2.2.1.3
2709	MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer	MyoD	Homer	1.2.2.1.1
2710	MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer	MyoG	Homer	1.2.2.1.2
2711	Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)/Homer	Nanog	Homer	3.1.2.12.1
2712	NeuroD1(bHLH)/Islet-NeuroD1-ChIP-Seq(GSE30298)/Homer	NeuroD1	Homer	1.2.3.4.1
2713	NF1:FOXA1(CTF,Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer	NF1	Homer	7.1.2.0.1
2714	NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)/Homer	NF1-halfsite	Homer	7.1.2.0.1
2715	NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer	NF1	Homer	7.1.2.0.1
2716	NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer	NFAT	Homer	6.1.3.0.1
2717	NFAT(RHD)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer	NFAT	Homer	6.1.3.0.1
2718	NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer	NF-E2	Homer	1.1.1.2.1
2719	NFkB-p65-Rel(RHD)/ThioMac-LPS-Expression(GSE23622)/Homer	NFkB-p65-Rel	Homer	6.1.1.2.1
2720	NFY(CCAAT)/Promoter/Homer	NFY	Homer	4.2.1.0.1
2721	Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)/Homer	Nkx2	Homer	3.1.2.14.1
2722	Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)/Homer	Nkx2	Homer	3.1.2.14.1
2723	Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)/Homer	Nkx3	Homer	3.1.2.16.1
2724	Nkx6.1(Homeobox)/Islet-Nkx6.1-ChIP-Seq(GSE40975)/Homer	Nkx6	Homer	3.1.2.19.1
2725	n-Myc(bHLH)/mES-nMyc-ChIP-Seq(GSE11431)/Homer	n-Myc	Homer	1.2.6.5.2
2726	NPAS2(bHLH)/Liver-NPAS2-ChIP-Seq(GSE39860)/Homer	NPAS2	Homer	1.2.5.2.6
2727	Nr5a2(NR)/mES-Nr5a2-ChIP-Seq(GSE19019)/Homer	Nr5a2	Homer	2.1.5.0.2
2728	NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer	NRF1	Homer	1.1.1.2.2
2729	Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer	Nrf2	Homer	1.1.1.2.3
2730	NRF(NRF)/Promoter/Homer	NRF	Homer	0.0.6.0.1
2731	Nur77(NR)/K562-NR4A1-ChIP-Seq(GSE31363)/Homer	Nur77	Homer	2.1.4.0.1
2732	Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer	Oct2	Homer	3.1.10.2.2
2733	Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	Oct4	Homer	3.1.10.5.1
2734	Oct4:Sox17(POU,Homeobox,HMG)/F9-Sox17-ChIP-Seq(GSE44553)/Homer	Oct4	Homer	3.1.10.5.1
2735	OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer	OCT4-SOX2-TCF-NANOG	Homer	4.1.1.2.2::3.1.10.5.1
2736	Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)/Homer	Olig2	Homer	1.2.3.4.14
2737	Otx2(Homeobox)/EpiLC-Otx2-ChIP-Seq(GSE56098)/Homer	Otx2	Homer	3.1.3.17.2
2738	NFkB-p50,p52(RHD)/Monocyte-p50-ChIP-Chip(Schreiber_et_al.)/Homer	NFkB-p50	Homer	6.1.1.1.2
2739	p53(p53)/Saos-p53-ChIP-Seq(GSE15780)/Homer	p53	Homer	6.3.1.0.1
2740	p53(p53)/mES-cMyc-ChIP-Seq(GSE11431)/Homer	p53	Homer	6.3.1.0.1
2741	p53(p53)/Saos-p53-ChIP-Seq/Homer	p53	Homer	6.3.1.0.1
2742	p63(p53)/Keratinocyte-p63-ChIP-Seq(GSE17611)/Homer	p63	Homer	6.3.1.0.2
2743	NFkB-p65(RHD)/GM12787-p65-ChIP-Seq(GSE19485)/Homer	NFkB-p65	Homer	6.1.1.2.1
2744	PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer	PAX3	Homer	3.2.1.1.1.1
2745	PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer	PAX5	Homer	3.2.2.2.2
2746	PAX5(Paired,Homeobox),condensed/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer	PAX5	Homer	3.2.2.2.2
2747	Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	Pax7	Homer	3.2.1.1.2
2748	Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	Pax7	Homer	3.2.1.1.2
2749	Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer	Pax7	Homer	3.2.1.1.2
2750	Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)/Homer	Pax8	Homer	3.2.2.2.3
2751	PBX1(Homeobox)/MCF7-PBX1-ChIP-Seq(GSE28007)/Homer	PBX1	Homer	3.1.4.4.1
2752	Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer	Pbx3	Homer	3.1.4.4.3
2753	Pdx1(Homeobox)/Islet-Pdx1-ChIP-Seq(SRA008281)/Homer	Pdx1	Homer	3.1.1.15.1
2754	Phox2a(Homeobox)/Neuron-Phox2a-ChIP-Seq(GSE31456)/Homer	Phox2a	Homer	3.1.3.18.1
2755	Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	Pit1	Homer	3.1.10.1.1
2756	Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer	Pit1	Homer	3.1.10.1.1
2757	Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer	Pitx1	Homer	3.1.3.19.1
2758	PPARE(NR),DR1/3T3L1-Pparg-ChIP-Seq(GSE13511)/Homer	PPARE	Homer	2.1.2.5.2
2759	PRDM14(Zf)/H1-PRDM14-ChIP-Seq(GSE22767)/Homer	PRDM14	Homer	2.3.3.0.35
2760	PRDM1(Zf)/Hela-PRDM1-ChIP-Seq(GSE31477)/Homer	PRDM1	Homer	2.3.3.12.1
2761	PRDM9(Zf)/Testis-DMC1-ChIP-Seq(GSE35498)/Homer	PRDM9	Homer	2.3.4.0.71
2762	PR(NR)/T47D-PR-ChIP-Seq(GSE31130)/Homer	PR	Homer	2.1.1.1.3
2763	Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)/Homer	Ptf1a	Homer	1.2.3.2.7
2764	PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer	PU	Homer	3.5.2.5.1
2765	PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer	PU	Homer	3.5.2.5.1
2766	RARg(NR)/ES-RARg-ChIP-Seq(GSE30538)/Homer	RARg	Homer	2.1.2.1.3
2767	RBPJ:Ebox(?,bHLH)/Panc1-Rbpj1-ChIP-Seq(GSE47459)/Homer	RBPJ	Homer	6.1.4.1.1
2768	Rbpj1(?)/Panc1-Rbpj1-ChIP-Seq(GSE47459)/Homer	Rbpj1	Homer	6.1.4.1.1
2769	REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer	REST-NRSF	Homer	2.3.4.0.27::2.3.4.0.27
2770	Reverb(NR),DR2/RAW-`Reverba.biotin-ChIP-Seq(GSE45914)/Homer	Reverb	Homer	2.1.2.3.1
2771	Rfx1(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	Rfx1	Homer	3.3.3.0.1
2772	Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer	Rfx2	Homer	3.3.3.0.2
2773	RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer	RFX	Homer	3.3.3.0.1
2774	Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer	Rfx5	Homer	3.3.3.0.5
2775	RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)/Homer	RORgt	Homer	2.1.2.6.3
2776	RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer	RUNX	Homer	6.4.1.0.2
2777	RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer	RUNX1	Homer	6.4.1.0.2
2778	RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer	RUNX2	Homer	6.4.1.0.1
2779	RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer	RUNX-AML	Homer	6.4.1.0.2
2780	RXR(NR),DR1/3T3L1-RXR-ChIP-Seq(GSE13511)/Homer	RXR	Homer	2.1.3.1.1
2781	SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)/Homer	SCL	Homer	1.2.3.1.1
2782	Six1(Homeobox)/Myoblast-Six1-ChIP-Chip(GSE20150)/Homer	Six1	Homer	3.1.6.1.1
2783	Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer	Smad2	Homer	7.1.1.1.2
2784	Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)/Homer	Smad3	Homer	7.1.1.1.3
2785	Smad4(MAD)/ESC-SMAD4-ChIP-Seq(GSE29422)/Homer	Smad4	Homer	7.1.1.2.1
2786	Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)/Homer	Sox10	Homer	4.1.1.5.3
2787	Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer	Sox2	Homer	4.1.1.2.2
2788	Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer	Sox3	Homer	4.1.1.2.3
2789	Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer	Sox4	Homer	4.1.1.3.1
2790	Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer	Sox6	Homer	4.1.1.4.2
2791	Sp1(Zf)/Promoter/Homer	Sp1	Homer	2.3.1.1.1
2792	SPDEF(ETS)/VCaP-SPDEF-ChIP-Seq(SRA014231)/Homer	SPDEF	Homer	3.5.2.7.1
2793	SpiB(ETS)/OCILY3-SPIB-ChIP-Seq(GSE56857)/Homer	SpiB	Homer	3.5.2.5.2
2794	Srebp1a(bHLH)/HepG2-Srebp1a-ChIP-Seq(GSE31477)/Homer	Srebp1a	Homer	1.2.6.3.1.1
2795	Srebp2(bHLH)/HepG2-Srebp2-ChIP-Seq(GSE31477)/Homer	Srebp2	Homer	1.2.6.3.2
2796	CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)/Homer	CArG	Homer	5.1.2.0.1
2797	ZNF143|STAF(Zf)/CUTLL-ZNF143-ChIP-Seq(GSE29600)/Homer	ZNF143	Homer	2.3.3.28.2
2798	STAT1(Stat)/HelaS3-STAT1-ChIP-Seq(GSE12782)/Homer	STAT1	Homer	6.2.1.0.1
2799	Stat3+il21(Stat)/CD4-Stat3-ChIP-Seq(GSE19198)/Homer	Stat3	Homer	6.2.1.0.3
2800	Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)/Homer	Stat3	Homer	6.2.1.0.3
2801	STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer	STAT4	Homer	6.2.1.0.4
2802	STAT5(Stat)/mCD4+-Stat5-ChIP-Seq(GSE12346)/Homer	STAT5	Homer	6.2.1.0.5
2803	STAT6(Stat)/Macrophage-Stat6-ChIP-Seq(GSE38377)/Homer	STAT6	Homer	6.2.1.0.7
2804	STAT6(Stat)/CD4-Stat6-ChIP-Seq(GSE22104)/Homer	STAT6	Homer	6.2.1.0.7
2805	T1ISRE(IRF)/ThioMac-Ifnb-Expression/Homer	T1ISRE	Homer	
2806	TATA-Box(TBP)/Promoter/Homer	TATA-Box	Homer	6.5.4.0.2
2807	Tbet(T-box)/CD8-Tbet-ChIP-Seq(GSE33802)/Homer	Tbet	Homer	6.5.2.0.3
2808	Tbox:Smad(T-box,MAD)/ESCd5-Smad2_3-ChIP-Seq(GSE29422)/Homer	Tbox	Homer	6.5.4.0.2
2809	Tbx20(T-box)/Heart-Tbx20-ChIP-Seq(GSE29636)/Homer	Tbx20	Homer	6.5.3.0.5
2810	Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)/Homer	Tbx5	Homer	6.5.4.0.4
2811	Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer	Tcf12	Homer	1.2.1.0.3
2812	Tcf3(HMG)/mES-Tcf3-ChIP-Seq(GSE11724)/Homer	Tcf3	Homer	1.2.1.0.1
2813	Tcf4(HMG)/Hct116-Tcf4-ChIP-Seq(SRA012054)/Homer	Tcf4	Homer	1.2.1.0.2
2814	TCFL2(HMG)/K562-TCF7L2-ChIP-Seq(GSE29196)/Homer	TCFL2	Homer	4.1.3.0.3
2815	Tcfcp2l1(CP2)/mES-Tcfcp2l1-ChIP-Seq(GSE11431)/Homer	Tcfcp2l1	Homer	6.7.2.0.2
2816	TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer	TEAD2	Homer	3.6.1.0.3
2817	TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer	TEAD4	Homer	3.6.1.0.3
2818	TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer	TEAD	Homer	3.6.1.0.1
2819	Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	Tlx	Homer	2.1.3.3.1
2820	TR4(NR),DR1/Hela-TR4-ChIP-Seq(GSE24685)/Homer	TR4	Homer	2.1.3.4.2
2821	THRa(NR)/C17.2-THRa-ChIP-Seq(GSE38347)/Homer	THRa	Homer	2.1.2.2.1
2822	USF1(bHLH)/GM12878-Usf1-ChIP-Seq(GSE32465)/Homer	USF1	Homer	1.2.6.2.1
2823	Usf2(bHLH)/C2C12-Usf2-ChIP-Seq(GSE36030)/Homer	Usf2	Homer	1.2.6.2.2
2824	VDR(NR),DR3/GM10855-VDR+vitD-ChIP-Seq(GSE22484)/Homer	VDR	Homer	2.1.2.4.1
2825	X-box(HTH)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer	X-box	Homer	
2826	YY1(Zf)/Promoter/Homer	YY1	Homer	2.3.3.9.1
2827	ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer	ZBTB33	Homer	2.3.2.1.12
2828	ZFX(Zf)/mES-Zfx-ChIP-Seq(GSE11431)/Homer	ZFX	Homer	2.3.3.65.1
2829	Znf263(Zf)/K562-Znf263-ChIP-Seq(GSE31477)/Homer	Znf263	Homer	2.3.3.0.79
2830	ZNF711(Zf)/SHSY5Y-ZNF711-ChIP-Seq(GSE20673)/Homer	ZNF711	Homer	2.3.4.13.2
2831	SIX5_disc1	SIX5	POUR	3.1.6.3.2
2832	MYC_disc1	MYC	POUR	1.2.6.5.1
2833	SRF_disc1	SRF	POUR	5.1.2.0.1
2834	AP1_disc1	AP1	POUR	3.5.2.5.1
2835	SIX5_disc2	SIX5	POUR	3.1.6.3.2
2836	NFY_disc1	NFY	POUR	4.2.1.0.1
2837	ATF3_disc1	ATF3	POUR	1.1.2.2.1
2838	NFE2_disc1	NFE2	POUR	1.1.1.2.1
2839	NFE2_disc2	NFE2	POUR	1.1.1.2.1
2840	BRCA1_disc1	BRCA1	POUR	3.7.1.4.2
2841	AP1_disc2	AP1	POUR	3.5.2.5.1
2842	CTCF_disc1	CTCF	POUR	2.3.3.50.1
2843	CEBPB_disc1	CEBPB	POUR	1.1.8.1.2
2844	ZBTB33_disc1	ZBTB33	POUR	2.3.2.1.12
2845	ETS_disc1	ETS	POUR	3.5.2.1.1
2846	AP1_disc3	AP1	POUR	3.5.2.5.1
2847	NRF1_disc1	NRF1	POUR	1.1.1.2.2
2848	REST_disc1	REST	POUR	2.3.4.0.27
2849	YY1_disc1	YY1	POUR	2.3.3.9.1
2850	RAD21_disc1	RAD21	POUR	
2851	ETS_disc2	ETS	POUR	3.5.2.1.1
2852	MAF_disc1	MAF	POUR	1.1.3.1.1
2853	SP2_disc1	SP2	POUR	2.3.1.1.2
2854	IRF_disc1	IRF	POUR	3.5.3.0.1
2855	REST_disc2	REST	POUR	2.3.4.0.27
2856	ETS_disc3	ETS	POUR	3.5.2.1.1
2857	BCL_disc1	BCL	POUR	6.1.2.1.8
2858	SP1_disc1	SP1	POUR	2.3.1.1.1
2859	NFKB_disc1	NFKB	POUR	6.1.1.2.1
2860	RFX5_disc1	RFX5	POUR	3.3.3.0.5
2861	SMC3_disc1	SMC3	POUR	
2862	TAL1_disc1	TAL1	POUR	1.2.3.1.1
2863	CHD2_disc1	CHD2	POUR	
2864	SPI1_disc1	SPI1	POUR	3.5.2.5.1
2865	RFX5_disc2	RFX5	POUR	3.3.3.0.5
2866	GATA_disc1	GATA	POUR	2.2.1.1.1
2867	ELF1_disc1	ELF1	POUR	3.5.2.3.1
2868	POU2F2_disc1	POU2F2	POUR	3.1.10.2.2
2869	BATF_disc1	BATF	POUR	1.1.4.0.1
2870	SIX5_disc3	SIX5	POUR	3.1.6.3.2
2871	NR2C2_disc1	NR2C2	POUR	2.1.3.4.2
2872	HNF4_disc1	HNF4	POUR	2.1.3.2.1
2873	BHLHE40_disc1	BHLHE40	POUR	1.2.4.1.12
2874	STAT_disc1	STAT	POUR	6.2.1.0.1
2875	SPI1_disc2	SPI1	POUR	3.5.2.5.1
2876	THAP1_disc1	THAP1	POUR	2.9.1.0.1
2877	MXI1_disc1	MXI1	POUR	1.2.6.7.5
2878	TCF7L2_disc1	TCF7L2	POUR	4.1.3.0.3
2879	REST_disc3	REST	POUR	2.3.4.0.27
2880	CTCF_disc2	CTCF	POUR	2.3.3.50.1
2881	SP2_disc2	SP2	POUR	2.3.1.1.2
2882	EBF1_disc1	EBF1	POUR	6.1.5.0.1
2883	STAT_disc2	STAT	POUR	6.2.1.0.1
2884	PRDM1_disc1	PRDM1	POUR	2.3.3.12.1
2885	ZNF143_disc1	ZNF143	POUR	2.3.3.28.2
2886	SMARC_disc1	SMARC	POUR	3.5.1.5.1
2887	CTCF_disc3	CTCF	POUR	2.3.3.50.1
2888	POU5F1_disc1	POU5F1	POUR	3.1.10.5.1
2889	EP300_disc1	EP300	POUR	
2890	FOXA_disc1	FOXA	POUR	3.3.1.1.1
2891	ESRRA_disc1	ESRRA	POUR	2.1.1.2.3
2892	RAD21_disc2	RAD21	POUR	
2893	PBX3_disc1	PBX3	POUR	3.1.4.4.3
2894	SREBP_disc1	SREBP	POUR	1.2.6.3.1
2895	BCL_disc2	BCL	POUR	6.1.2.1.8
2896	MYC_disc2	MYC	POUR	1.2.6.5.1
2897	ATF3_disc2	ATF3	POUR	1.1.2.2.1
2898	CTCF_disc4	CTCF	POUR	2.3.3.50.1
2899	E2F_disc1	E2F	POUR	3.3.2.1.1
2900	ZNF143_disc2	ZNF143	POUR	2.3.3.28.2
2901	ETS_disc4	ETS	POUR	3.5.2.1.1
2902	EP300_disc2	EP300	POUR	
2903	NR3C1_disc1	NR3C1	POUR	2.1.1.1.1
2904	MYC_disc3	MYC	POUR	1.2.6.5.1
2905	RAD21_disc3	RAD21	POUR	
